Trip ID,Membership Type,Bicycle ID,Checkout Date,Checkout Time,Checkout Kiosk ID,Checkout Kiosk,Return Kiosk ID,Return Kiosk,Trip Duration Minutes,Month,Year
16476999,Local365+Guest Pass,680,12/04/2017,13:29:44,2552,3rd & West,3292,East 4th & Chicon,15,,
16477004,Local365,801,12/04/2017,13:31:35,2541,State Capitol @ 14th & Colorado,2548,UT West Mall @ Guadalupe,6,,
16477011,Weekender,823,12/04/2017,13:33:26,2503,South Congress & James,2572,Barton Springs Pool,17,,
16477017,Weekender,1641,12/04/2017,13:34:20,2503,South Congress & James,2572,Barton Springs Pool,16,,
16477036,Walk Up,549,12/04/2017,13:38:04,2541,State Capitol @ 14th & Colorado,3685,Henderson & 9th,10,,
16477040,Walk Up,545,12/04/2017,13:38:49,2541,State Capitol @ 14th & Colorado,3685,Henderson & 9th,10,,
16477045,Local365,664,12/04/2017,13:40:05,2499,City Hall / Lavaca & 2nd,2707,Rainey St @ Cummings,5,,
16477049,Local365,280,12/04/2017,13:41:07,2569,East 11th St. & San Marcos,2499,City Hall / Lavaca & 2nd,10,,
16477056,Walk Up,281,12/04/2017,13:42:20,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,59,,
16477060,Walk Up,397,12/04/2017,13:42:56,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,59,,
16477105,Local365,247,12/04/2017,13:54:05,2552,3rd & West,2567,Palmer Auditorium,6,,
16477107,Local365,174,12/04/2017,13:55:14,2538,Bullock Museum @ Congress & MLK,2494,2nd & Congress,9,,
16477109,Walk Up,182,12/04/2017,13:55:28,2496,8th & Congress,3619,6th & Congress,2,,
16477119,Walk Up,829,12/04/2017,13:58:05,3619,6th & Congress,2498,Convention Center / 4th St. @ MetroRail,30,,
16477121,Walk Up,827,12/04/2017,13:58:45,3455,Republic Square @ 5th & Guadalupe,2570,South Congress & Academy,13,,
16477122,Local365,745,12/04/2017,13:58:47,2548,UT West Mall @ Guadalupe,2541,State Capitol @ 14th & Colorado,5,,
16477138,Walk Up,593,12/04/2017,14:00:05,3377,MoPac Pedestrian Bridge @ Veterans Drive,3377,MoPac Pedestrian Bridge @ Veterans Drive,50,,
16477143,Local365,285,12/04/2017,14:00:32,3390,Brazos & 6th,2707,Rainey St @ Cummings,9,,
16477151,Walk Up,132,12/04/2017,14:01:08,3377,MoPac Pedestrian Bridge @ Veterans Drive,3377,MoPac Pedestrian Bridge @ Veterans Drive,49,,
16477171,Local30,265,12/04/2017,14:04:34,2823,Capital Metro HQ - East 5th at Broadway,2822,East 6th at Robert Martinez,10,,
16477179,Walk Up,104,12/04/2017,14:05:54,2711,Barton Springs @ Kinney Ave,2574,Zilker Park,13,,
16477180,Walk Up,377,12/04/2017,14:06:01,2504,South Congress & Elizabeth,3684,Congress & Cesar Chavez,15,,
16477185,Local365,706,12/04/2017,14:06:33,2496,8th & Congress,2823,Capital Metro HQ - East 5th at Broadway,18,,
16477197,Local365,280,12/04/2017,14:07:56,2499,City Hall / Lavaca & 2nd,2501,5th & Bowie,5,,
16477228,Walk Up,2204,12/04/2017,14:11:55,2563,Davis at Rainey Street,2563,Davis at Rainey Street,39,,
16477232,Walk Up,610,12/04/2017,14:13:04,2563,Davis at Rainey Street,2563,Davis at Rainey Street,37,,
16477239,Local365,214,12/04/2017,14:14:04,2567,Palmer Auditorium,2567,Palmer Auditorium,9,,
16477252,Local30,640,12/04/2017,14:15:49,2822,East 6th at Robert Martinez,2542,Plaza Saltillo,5,,
16477258,Local30,278,12/04/2017,14:19:13,2567,Palmer Auditorium,2539,Convention Center / 3rd & Trinity,17,,
16477268,Walk Up,955,12/04/2017,14:21:23,3685,Henderson & 9th,2565,Trinity & 6th Street,17,,
16477269,Walk Up,460,12/04/2017,14:22:02,3685,Henderson & 9th,2565,Trinity & 6th Street,16,,
16477344,Walk Up,104,12/04/2017,14:35:20,2574,Zilker Park,2574,Zilker Park,77,,
16477350,Walk Up,85,12/04/2017,14:36:16,2574,Zilker Park,2574,Zilker Park,76,,
16477391,Local30,640,12/04/2017,14:41:16,2542,Plaza Saltillo,3660,Medina & East 6th,5,,
16477409,Local365,3025,12/04/2017,14:46:05,2575,Riverside @ S. Lamar,2566,Pfluger Bridge @ W 2nd Street,23,,
16477420,Local30,445,12/04/2017,14:48:25,2539,Convention Center / 3rd & Trinity,2567,Palmer Auditorium,27,,
16477440,Walk Up,174,12/04/2017,14:51:15,2494,2nd & Congress,2494,2nd & Congress,47,,
16477445,Local30,872,12/04/2017,14:51:54,2499,City Hall / Lavaca & 2nd,2501,5th & Bowie,5,,
16477458,Walk Up,709,12/04/2017,14:54:16,2574,Zilker Park,2494,2nd & Congress,24,,
16477479,Local365,852,12/04/2017,14:59:35,2542,Plaza Saltillo,2571,Red River & 8th Street,9,,
16477489,Local365,664,12/04/2017,15:01:25,2707,Rainey St @ Cummings,2499,City Hall / Lavaca & 2nd,6,,
16477504,Local365,247,12/04/2017,15:05:40,2567,Palmer Auditorium,2567,Palmer Auditorium,20,,
16477514,Local365,745,12/04/2017,15:08:23,2541,State Capitol @ 14th & Colorado,2495,4th & Congress,8,,
16477533,Local30,872,12/04/2017,15:12:14,2501,5th & Bowie,2499,City Hall / Lavaca & 2nd,5,,
16477576,Walk Up,874,12/04/2017,15:19:37,2539,Convention Center / 3rd & Trinity,2496,8th & Congress,56,,
16477577,Local365+Guest Pass,272,12/04/2017,15:19:58,2497,Capitol Station / Congress & 11th,2544,East 6th & Pedernales St.,26,,
16477580,Walk Up,278,12/04/2017,15:20:15,2539,Convention Center / 3rd & Trinity,2496,8th & Congress,55,,
16477590,Local365+Guest Pass,262,12/04/2017,15:22:48,2563,Davis at Rainey Street,2563,Davis at Rainey Street,21,,
16477640,Walk Up,348,12/04/2017,15:32:00,2575,Riverside @ S. Lamar,2496,8th & Congress,18,,
16477646,Walk Up,397,12/04/2017,15:32:51,2575,Riverside @ S. Lamar,2496,8th & Congress,18,,
16477653,Walk Up,920,12/04/2017,15:33:47,3513,South Congress & Barton Springs at the Austin American-Statesman,3687,Boardwalk West,45,,
16477656,Local365+Guest Pass,860,12/04/2017,15:35:03,2563,Davis at Rainey Street,2552,3rd & West,10,,
16477662,Walk Up,396,12/04/2017,15:35:57,3513,South Congress & Barton Springs at the Austin American-Statesman,3619,6th & Congress,26,,
16477688,Local30,2204,12/04/2017,15:41:50,2563,Davis at Rainey Street,2498,Convention Center / 4th St. @ MetroRail,3,,
16477713,Walk Up,100,12/04/2017,15:45:46,2497,Capitol Station / Congress & 11th,2539,Convention Center / 3rd & Trinity,53,,
16477716,Walk Up,822,12/04/2017,15:46:20,2497,Capitol Station / Congress & 11th,2539,Convention Center / 3rd & Trinity,52,,
16477731,Local365,446,12/04/2017,15:50:18,2542,Plaza Saltillo,2707,Rainey St @ Cummings,10,,
16477733,Walk Up,976,12/04/2017,15:50:46,2494,2nd & Congress,2567,Palmer Auditorium,51,,
16477739,Local30,924,12/04/2017,15:52:27,3660,Medina & East 6th,2499,City Hall / Lavaca & 2nd,21,,
16477741,Local365,5,12/04/2017,15:52:30,2501,5th & Bowie,2498,Convention Center / 4th St. @ MetroRail,8,,
16477771,Local365,852,12/04/2017,15:57:49,2571,Red River & 8th Street,2498,Convention Center / 4th St. @ MetroRail,5,,
16477777,Local365,35,12/04/2017,15:58:10,2502,Barton Springs & Riverside,2498,Convention Center / 4th St. @ MetroRail,7,,
16477795,Walk Up,180,12/04/2017,16:00:46,2547,Guadalupe & 21st,2547,Guadalupe & 21st,2,,
16477803,Walk Up,180,12/04/2017,16:03:48,2547,Guadalupe & 21st,2504,South Congress & Elizabeth,21,,
16477813,Local365,991,12/04/2017,16:05:09,2501,5th & Bowie,2498,Convention Center / 4th St. @ MetroRail,8,,
16477837,Local365,342,12/04/2017,16:08:56,2571,Red River & 8th Street,2498,Convention Center / 4th St. @ MetroRail,4,,
16477845,Local365,3201,12/04/2017,16:09:57,3684,Congress & Cesar Chavez,2552,3rd & West,10,,
16477860,Local365,174,12/04/2017,16:15:33,2494,2nd & Congress,2570,South Congress & Academy,8,,
16477870,Walk Up,968,12/04/2017,16:19:55,3687,Boardwalk West,3684,Congress & Cesar Chavez,51,,
16477874,Local365,68,12/04/2017,16:21:12,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,1,,
16477883,Walk Up,315,12/04/2017,16:22:37,2566,Pfluger Bridge @ W 2nd Street,2707,Rainey St @ Cummings,29,,
16477886,Walk Up,3025,12/04/2017,16:23:07,2566,Pfluger Bridge @ W 2nd Street,2707,Rainey St @ Cummings,29,,
16477889,Local365,866,12/04/2017,16:24:09,2541,State Capitol @ 14th & Colorado,2552,3rd & West,13,,
16477902,Local30,650,12/04/2017,16:25:53,3390,Brazos & 6th,3621,Nueces & 3rd,6,,
16477919,Walk Up,897,12/04/2017,16:28:29,2707,Rainey St @ Cummings,3513,South Congress & Barton Springs at the Austin American-Statesman,87,,
16477922,Local365+Guest Pass,64,12/04/2017,16:28:44,3619,6th & Congress,2549,Long Center @ South 1st & Riverside,12,,
16477925,Local365,472,12/04/2017,16:29:07,2544,East 6th & Pedernales St.,2542,Plaza Saltillo,4,,
16477955,Local30,473,12/04/2017,16:33:45,3390,Brazos & 6th,2566,Pfluger Bridge @ W 2nd Street,8,,
16477962,Local365,247,12/04/2017,16:35:09,2567,Palmer Auditorium,2498,Convention Center / 4th St. @ MetroRail,9,,
16478017,Walk Up,425,12/04/2017,16:42:36,2504,South Congress & Elizabeth,2495,4th & Congress,35,,
16478049,Local365,160,12/04/2017,16:46:22,2568,East 11th St. at Victory Grill,2542,Plaza Saltillo,3,,
16478072,Local365+Guest Pass,283,12/04/2017,16:50:51,2499,City Hall / Lavaca & 2nd,2499,City Hall / Lavaca & 2nd,1,,
16478084,Local365+Guest Pass,996,12/04/2017,16:52:19,2499,City Hall / Lavaca & 2nd,3377,MoPac Pedestrian Bridge @ Veterans Drive,57,,
16478088,Local365,37,12/04/2017,16:53:17,2495,4th & Congress,2552,3rd & West,4,,
16478097,Local365,961,12/04/2017,16:56:44,2499,City Hall / Lavaca & 2nd,2575,Riverside @ S. Lamar,7,,
16478099,Local365,265,12/04/2017,16:57:01,2822,East 6th at Robert Martinez,2542,Plaza Saltillo,4,,
16478107,Local365,263,12/04/2017,16:58:53,2571,Red River & 8th Street,2572,Barton Springs Pool,19,,
16478113,Local365,367,12/04/2017,17:01:01,2541,State Capitol @ 14th & Colorado,2549,Long Center @ South 1st & Riverside,10,,
16478123,Local365,122,12/04/2017,17:03:06,2548,UT West Mall @ Guadalupe,2552,3rd & West,9,,
16478126,Local30,881,12/04/2017,17:03:23,3619,6th & Congress,3687,Boardwalk West,10,,
16478127,Local30,282,12/04/2017,17:03:33,2562,San Jacinto & 8th Street,2542,Plaza Saltillo,8,,
16478153,Walk Up,862,12/04/2017,17:06:45,2497,Capitol Station / Congress & 11th,2572,Barton Springs Pool,67,,
16478157,Walk Up,220,12/04/2017,17:07:25,2497,Capitol Station / Congress & 11th,2572,Barton Springs Pool,66,,
16478163,Local365,174,12/04/2017,17:07:50,2570,South Congress & Academy,2498,Convention Center / 4th St. @ MetroRail,10,,
16478165,Local365,872,12/04/2017,17:08:07,2499,City Hall / Lavaca & 2nd,2707,Rainey St @ Cummings,6,,
16478170,Local365,36,12/04/2017,17:08:32,2494,2nd & Congress,2542,Plaza Saltillo,9,,
16478177,Local365+Guest Pass,2828,12/04/2017,17:10:00,3621,Nueces & 3rd,2572,Barton Springs Pool,13,,
16478184,Local365,228,12/04/2017,17:11:54,2707,Rainey St @ Cummings,2707,Rainey St @ Cummings,6,,
16478207,Local365,157,12/04/2017,17:15:22,2499,City Hall / Lavaca & 2nd,2711,Barton Springs @ Kinney Ave,16,,
16478208,Local365,35,12/04/2017,17:15:36,2498,Convention Center / 4th St. @ MetroRail,2552,3rd & West,10,,
16478211,Local30,871,12/04/2017,17:16:01,2494,2nd & Congress,2711,Barton Springs @ Kinney Ave,13,,
16478217,Walk Up,550,12/04/2017,17:16:52,3684,Congress & Cesar Chavez,3513,South Congress & Barton Springs at the Austin American-Statesman,50,,
16478220,Local365,320,12/04/2017,17:17:18,2496,8th & Congress,2542,Plaza Saltillo,11,,
16478226,Local365,391,12/04/2017,17:18:18,3619,6th & Congress,3619,6th & Congress,0,,
16478229,Local30,342,12/04/2017,17:18:51,2498,Convention Center / 4th St. @ MetroRail,2563,Davis at Rainey Street,4,,
16478230,Walk Up,3025,12/04/2017,17:18:57,2707,Rainey St @ Cummings,2566,Pfluger Bridge @ W 2nd Street,27,,
16478233,Walk Up,746,12/04/2017,17:19:48,2707,Rainey St @ Cummings,2566,Pfluger Bridge @ W 2nd Street,26,,
16478232,Local365,919,12/04/2017,17:19:48,3619,6th & Congress,2566,Pfluger Bridge @ W 2nd Street,8,,
16478243,Local30,288,12/04/2017,17:21:12,2566,Pfluger Bridge @ W 2nd Street,2575,Riverside @ S. Lamar,3,,
16478247,Local30,860,12/04/2017,17:21:43,2552,3rd & West,2502,Barton Springs & Riverside,10,,
16478259,Local30,282,12/04/2017,17:22:55,2542,Plaza Saltillo,3377,MoPac Pedestrian Bridge @ Veterans Drive,27,,
16478260,Local365,920,12/04/2017,17:22:56,3687,Boardwalk West,3687,Boardwalk West,25,,
16478261,Local365,229,12/04/2017,17:22:57,1007,Lavaca & 6th,3621,Nueces & 3rd,3,,
16478262,Local365,563,12/04/2017,17:23:08,2538,Bullock Museum @ Congress & MLK,2570,South Congress & Academy,15,,
16478272,Local365,299,12/04/2017,17:24:12,3621,Nueces & 3rd,2552,3rd & West,7,,
16478273,Local30,554,12/04/2017,17:24:30,2562,San Jacinto & 8th Street,2542,Plaza Saltillo,9,,
16478279,Weekender,589,12/04/2017,17:25:08,2562,San Jacinto & 8th Street,2503,South Congress & James,31,,
16478283,Local30,518,12/04/2017,17:25:33,2575,Riverside @ S. Lamar,2501,5th & Bowie,15,,
16478285,Weekender,417,12/04/2017,17:25:49,2562,San Jacinto & 8th Street,2503,South Congress & James,31,,
16478291,Local365,273,12/04/2017,17:26:34,2495,4th & Congress,2567,Palmer Auditorium,9,,
16478294,Local365,664,12/04/2017,17:26:54,2499,City Hall / Lavaca & 2nd,2711,Barton Springs @ Kinney Ave,14,,
16478304,Local365,832,12/04/2017,17:29:36,2567,Palmer Auditorium,3390,Brazos & 6th,12,,
16478308,Local365,152,12/04/2017,17:29:53,3293,East 2nd & Pedernales,3293,East 2nd & Pedernales,12,,
16478318,Local365,262,12/04/2017,17:31:04,2563,Davis at Rainey Street,2707,Rainey St @ Cummings,2,,
16478321,Local365+Guest Pass,503,12/04/2017,17:31:16,2499,City Hall / Lavaca & 2nd,2498,Convention Center / 4th St. @ MetroRail,22,,
16478342,Local365,979,12/04/2017,17:34:41,2494,2nd & Congress,2570,South Congress & Academy,8,,
16478347,Local365,315,12/04/2017,17:35:10,2707,Rainey St @ Cummings,2542,Plaza Saltillo,8,,
16478365,Local365,388,12/04/2017,17:38:26,2569,East 11th St. & San Marcos,2562,San Jacinto & 8th Street,5,,
16478367,Local365,26,12/04/2017,17:38:57,2494,2nd & Congress,2542,Plaza Saltillo,8,,
16478393,Local365,278,12/04/2017,17:43:34,2496,8th & Congress,2552,3rd & West,6,,
16478412,Local30,283,12/04/2017,17:48:06,2499,City Hall / Lavaca & 2nd,2552,3rd & West,6,,
16478419,Local365+Guest Pass,996,12/04/2017,17:49:58,3377,MoPac Pedestrian Bridge @ Veterans Drive,2499,City Hall / Lavaca & 2nd,24,,
16478449,Local365,709,12/04/2017,17:57:30,2494,2nd & Congress,2542,Plaza Saltillo,8,,
16478451,Local365,872,12/04/2017,17:57:33,2707,Rainey St @ Cummings,2563,Davis at Rainey Street,3,,
16478459,Local365,35,12/04/2017,17:59:36,2552,3rd & West,3660,Medina & East 6th,26,,
16478466,Local365+Guest Pass,396,12/04/2017,18:01:22,3619,6th & Congress,3660,Medina & East 6th,6,,
16478485,Local365+Guest Pass,2828,12/04/2017,18:04:35,2572,Barton Springs Pool,3621,Nueces & 3rd,15,,
16478488,Local30,123,12/04/2017,18:04:54,3619,6th & Congress,2570,South Congress & Academy,10,,
16478493,Local365,37,12/04/2017,18:06:13,2552,3rd & West,3292,East 4th & Chicon,15,,
16478523,Local30,873,12/04/2017,18:10:16,2494,2nd & Congress,2570,South Congress & Academy,7,,
16478533,Walk Up,550,12/04/2017,18:12:15,3513,South Congress & Barton Springs at the Austin American-Statesman,2548,UT West Mall @ Guadalupe,21,,
16478546,Local30,663,12/04/2017,18:15:42,2497,Capitol Station / Congress & 11th,3292,East 4th & Chicon,23,,
16478551,Local365,976,12/04/2017,18:17:01,2567,Palmer Auditorium,2539,Convention Center / 3rd & Trinity,9,,
16478571,Local30,347,12/04/2017,18:20:58,3390,Brazos & 6th,3660,Medina & East 6th,7,,
16478577,Local365,203,12/04/2017,18:21:24,2711,Barton Springs @ Kinney Ave,2711,Barton Springs @ Kinney Ave,18,,
16478586,Local365,877,12/04/2017,18:23:10,3291,11th & San Jacinto,2569,East 11th St. & San Marcos,4,,
16478590,Local365,621,12/04/2017,18:23:30,3390,Brazos & 6th,2707,Rainey St @ Cummings,11,,
16478594,Local365,445,12/04/2017,18:23:45,2567,Palmer Auditorium,2711,Barton Springs @ Kinney Ave,5,,
16478637,Walk Up,2108,12/04/2017,18:34:03,2548,UT West Mall @ Guadalupe,2548,UT West Mall @ Guadalupe,0,,
16478662,Local30,55,12/04/2017,18:39:54,3686,Sterzing at Barton Springs,2495,4th & Congress,15,,
16478691,Local30,100,12/04/2017,18:48:21,2539,Convention Center / 3rd & Trinity,2539,Convention Center / 3rd & Trinity,17,,
16478697,Local365+Guest Pass,919,12/04/2017,18:49:09,2566,Pfluger Bridge @ W 2nd Street,2566,Pfluger Bridge @ W 2nd Street,8,,
16478721,Local30,2266,12/04/2017,18:55:49,2502,Barton Springs & Riverside,2499,City Hall / Lavaca & 2nd,7,,
16478724,Local365,832,12/04/2017,18:56:28,3390,Brazos & 6th,2567,Palmer Auditorium,10,,
16478731,Local365,800,12/04/2017,18:58:27,2495,4th & Congress,2570,South Congress & Academy,6,,
16478745,Local365,277,12/04/2017,19:02:38,2504,South Congress & Elizabeth,2548,UT West Mall @ Guadalupe,41,,
16478747,Walk Up,981,12/04/2017,19:03:44,2571,Red River & 8th Street,2547,Guadalupe & 21st,137,,
16478754,Local365,548,12/04/2017,19:08:14,2575,Riverside @ S. Lamar,3621,Nueces & 3rd,6,,
16478767,Local365,265,12/04/2017,19:14:06,2542,Plaza Saltillo,2707,Rainey St @ Cummings,10,,
16478786,Local30,546,12/04/2017,19:21:11,2822,East 6th at Robert Martinez,2823,Capital Metro HQ - East 5th at Broadway,9,,
16478793,Local365,559,12/04/2017,19:22:59,3390,Brazos & 6th,2563,Davis at Rainey Street,5,,
16478813,Local30,951,12/04/2017,19:31:24,3390,Brazos & 6th,2548,UT West Mall @ Guadalupe,16,,
16478821,Local30,302,12/04/2017,19:37:23,2552,3rd & West,2575,Riverside @ S. Lamar,5,,
16478822,Local365,746,12/04/2017,19:37:49,2566,Pfluger Bridge @ W 2nd Street,2539,Convention Center / 3rd & Trinity,8,,
16478840,Local365,934,12/04/2017,19:43:11,3293,East 2nd & Pedernales,2568,East 11th St. at Victory Grill,11,,
16478852,Local30,1851,12/04/2017,19:47:29,2494,2nd & Congress,2552,3rd & West,9,,
16478856,Local365+Guest Pass,996,12/04/2017,19:49:12,2499,City Hall / Lavaca & 2nd,2498,Convention Center / 4th St. @ MetroRail,5,,
16478874,Weekender,765,12/04/2017,19:54:24,2541,State Capitol @ 14th & Colorado,2567,Palmer Auditorium,10,,
16478902,Local365,647,12/04/2017,20:08:54,2566,Pfluger Bridge @ W 2nd Street,2566,Pfluger Bridge @ W 2nd Street,0,,
16478903,Try Before You Buy Special,647,12/04/2017,20:08:56,2566,Pfluger Bridge @ W 2nd Street,3686,Sterzing at Barton Springs,11,,
16478909,Local365,19,12/04/2017,20:10:40,2566,Pfluger Bridge @ W 2nd Street,3686,Sterzing at Barton Springs,9,,
16478917,Local365,388,12/04/2017,20:15:43,2562,San Jacinto & 8th Street,2569,East 11th St. & San Marcos,5,,
16478934,Local30,178,12/04/2017,20:28:02,2495,4th & Congress,3686,Sterzing at Barton Springs,13,,
16478968,Explorer,182,12/04/2017,20:48:09,3619,6th & Congress,3635,13th & San Antonio,11,,
16478984,Weekender,507,12/04/2017,20:55:47,2502,Barton Springs & Riverside,2503,South Congress & James,50,,
16478989,Walk Up,924,12/04/2017,20:57:21,2499,City Hall / Lavaca & 2nd,2494,2nd & Congress,19,,
16478990,Walk Up,362,12/04/2017,20:58:10,2499,City Hall / Lavaca & 2nd,2494,2nd & Congress,19,,
16478999,Local365+Guest Pass,745,12/04/2017,21:01:24,2495,4th & Congress,2501,5th & Bowie,4,,
16479004,Weekender,410,12/04/2017,21:04:02,2567,Palmer Auditorium,2541,State Capitol @ 14th & Colorado,21,,
16479014,Local365,861,12/04/2017,21:10:17,2499,City Hall / Lavaca & 2nd,2552,3rd & West,5,,
16479034,Local365,650,12/04/2017,21:23:46,3621,Nueces & 3rd,2575,Riverside @ S. Lamar,5,,
16479057,Local365,920,12/04/2017,21:46:23,3687,Boardwalk West,2494,2nd & Congress,9,,
16479059,Weekender,589,12/04/2017,21:47:32,2503,South Congress & James,3513,South Congress & Barton Springs at the Austin American-Statesman,4,,
16479079,Local365+Guest Pass,996,12/04/2017,22:00:44,2498,Convention Center / 4th St. @ MetroRail,2499,City Hall / Lavaca & 2nd,5,,
16479081,Weekender,2204,12/04/2017,22:01:40,2498,Convention Center / 4th St. @ MetroRail,2571,Red River & 8th Street,4,,
16479083,Weekender,420,12/04/2017,22:02:54,3684,Congress & Cesar Chavez,2502,Barton Springs & Riverside,41,,
16479122,Walk Up,191,12/04/2017,22:28:31,2495,4th & Congress,2495,4th & Congress,60,,
16479123,Walk Up,55,12/04/2017,22:29:27,2495,4th & Congress,2495,4th & Congress,59,,
16479125,Walk Up,464,12/04/2017,22:30:13,2495,4th & Congress,2495,4th & Congress,58,,
16479127,Walk Up,928,12/04/2017,22:30:56,2495,4th & Congress,2495,4th & Congress,58,,
16479148,Local365,213,12/04/2017,22:50:18,3455,Republic Square @ 5th & Guadalupe,3455,Republic Square @ 5th & Guadalupe,0,,
16479151,Local365,373,12/04/2017,22:51:47,3455,Republic Square @ 5th & Guadalupe,2542,Plaza Saltillo,12,,
16479165,Weekender,751,12/04/2017,23:14:42,2502,Barton Springs & Riverside,2504,South Congress & Elizabeth,10,,
16479197,Walk Up,898,12/04/2017,23:57:14,2567,Palmer Auditorium,2503,South Congress & James,833,,
16479221,Local365,875,12/05/2017,1:09:58,2494,2nd & Congress,3687,Boardwalk West,7,,
16479241,Local30,285,12/05/2017,5:38:45,2707,Rainey St @ Cummings,1007,Lavaca & 6th,7,,
16479252,Local365+Guest Pass,3113,12/05/2017,5:55:30,2494,2nd & Congress,3390,Brazos & 6th,3,,
16479307,Local30,382,12/05/2017,6:49:43,2575,Riverside @ S. Lamar,3621,Nueces & 3rd,5,,
16479316,Local365+Guest Pass,745,12/05/2017,6:56:36,2501,5th & Bowie,2495,4th & Congress,4,,
16479323,Local30,373,12/05/2017,7:00:58,2542,Plaza Saltillo,3390,Brazos & 6th,8,,
